FullName,Price,Volume,Type,Country
Saint Clair Vicar's Choice Pinot Gris Riesling Gewürztraminer,92,750,Vitt vin,Nya Zeeland
Cuvée Laura Côtes du Rhône,135,750,Vitt vin,Frankrike
Le Mesnil Grand Cru Brut Blanc de Blancs,367,750,Mousserande vin,Frankrike
Brooklyn Sorachi Ace,28.5,355,Öl,USA
Terres de Vidalba Priorat,178,750,Rött vin,Spanien
"Mangiacane Gran Selezione, Chianti Classico",248,750,Rött vin,Italien
Störtebeker Schwarzbier,16.9,330,Öl,Tyskland
JP Chenet ICE Sparkling Rosé,72,750,Mousserande vin,Frankrike
Saku Kuld,15.9,500,Öl,Estland
De Bortoli Cosa Dolce,79,750,Rött vin,Australien
Thor IPA,36.7,330,Öl,Sverige
Cada Dia IPA,29.7,330,Öl,Sverige
Göteborgs go IPA,24.6,330,Öl,Sverige
Castello di Brolio Chianti Classico,189,375,Rött vin,Italien
Groot Constantia Chardonnay,169,750,Vitt vin,Sydafrika
Groot Constantia Pinotage,169,750,Rött vin,Sydafrika
Helsingborgs Double IPL,27.4,330,Öl,Sverige
Stenstrand Sommar Ale,35.2,500,Öl,Sverige
Barbera d'Asti Rosso Fuoco,159,750,Rött vin,Italien
Castello d'Albola Chianti Classico Riserva,197,750,Rött vin,Italien
Kvarnagårdens Redig American Pale Ale,29.9,330,Öl,Sverige
Lidköping Vit Rheingau,117,750,Vitt vin,Tyskland
Rocca di Montemassi,289,750,Rött vin,Italien
Stenson QPA,45.9,500,Öl,Sverige
Gramona III Lustros Gran Reserva,325,750,Mousserande vin,Spanien
Gramona Imperial Gran Reserva,219,750,Mousserande vin,Spanien
Nääs Pale Ale,23.9,330,Öl,Sverige
Les Dauphins Côtes du Rhône Organic Blanc,99,750,Vitt vin,Frankrike
Kyrö Juuri Rye,436,500,Whisky,Finland
Les Comes d'Orto Montsant,265,750,Rött vin,Spanien
Verosso,79,750,Rött vin,Italien
Passum Barbera D'Asti,207,750,Rött vin,Italien
Bryggarens Lakrits,29.9,330,Öl,Sverige
Direktörens Ale,24.9,330,Öl,Sverige
Stockholm Brewing Saison d'Etre,28.7,330,Öl,Sverige
Perfect Day Red,79,750,Rött vin,Italien
Sasseo Primitivo,126,750,Rött vin,Italien
Feudo Principi di Butera Nero d’Avola,119,750,Rött vin,Italien
Côtes du Rhône Variations,99,750,Rött vin,Frankrike
Brimoncourt Brut Rosé,428,750,Mousserande vin,Frankrike
Brimoncourt Blanc de Blancs,467,750,Mousserande vin,Frankrike
Brimoncourt Brut Régence,374,750,Mousserande vin,Frankrike
Charles Heidsieck Rosé Réserve,549,750,Mousserande vin,Frankrike
Love & Bubbles Brut Premier Cru,389,750,Mousserande vin,Frankrike
Love & Bubbles Rosé Brut Premier Cru,389,750,Mousserande vin,Frankrike
Snow Cat Coffee Stout,24.9,355,Öl,USA
Cordillera Sauvignon Gris,109,750,Vitt vin,Chile
Slayer 666 Red Ale,29.9,330,Öl,Sverige
Mölska Bergslagen,48.7,330,Öl,Sverige
Moobuzz Chardonnay,158,750,Vitt vin,USA
DG Viticultors Pinot Noir Brut Rosé,171,750,Mousserande vin,Spanien
Merula,147,750,Rött vin,Spanien
Molson Canadian Premium Lager,32.8,330,Öl,Storbritannien
Pacifico Clara,35.5,355,Öl,Mexiko
Compass Box Great King Street Glasgow Blend,512,500,Whisky,Storbritannien
Côtes Du Rhone Villages Domaine De La Biscarelle,126,750,Rött vin,Frankrike
Côtes Du Rhone Domaine Pierre Usséglio,159,750,Rött vin,Frankrike
Saint-Joseph Lautaret,285,750,Rött vin,Frankrike
Cornas Empreintes,335,750,Rött vin,Frankrike
Quintela Colheita,143,750,Rött vin,Portugal
Piano Reserva Tinto,165,750,Rött vin,Portugal
Quinta Do Tedo Reserva,225,750,Rött vin,Portugal
Great White Bulldog Wheat IPA,26.5,330,Öl,Sverige
O/O Pretty Pale Ale,33,330,Öl,Sverige
Barrique Pinot Noir,124,750,Rött vin,Luxemburg
Barrique Pinot Blanc,115,750,Vitt vin,Luxemburg
On The Nose Shiraz Mourvedre,99,750,Rött vin,Sydafrika
Unity Chenin Blanc,99,750,Vitt vin,Sydafrika
Unity Shiraz Mourvedre,99,750,Rött vin,Sydafrika
Charles & Charles Zinfandel,109,750,Rött vin,USA
Passionfeber IPA,35.9,330,Öl,Sverige
Nomad Outland Whisky,399,700,Whisky,Spanien
Postrizinské 11 - Jedenáctka,20.5,500,Öl,Tjeckien
Daglönarens Dröm,37.1,330,Öl,Sverige
Bzart Kriekenlambiek Millésime,221.8,750,Öl,Belgien
Bzart Lambiek Millésime,210.9,750,Öl,Belgien
Bönhasens Beska India Pale Ale,38.4,330,Öl,Sverige
Anosteké India Pale Ale,74.4,750,Öl,Frankrike
Anosteké Prestige,116.3,750,Öl,Frankrike
Anosteké Blonde,78.7,750,Öl,Frankrike
Länsmans Lag Ljus Lager,28.1,330,Öl,Sverige
Räntmästarens Röda Irländsk röd lager,35.6,330,Öl,Sverige
Nuevo Mundo Organic,75,750,Rött vin,Chile
Haton & Fils Grande Réserve Brut Rosé,320,750,Mousserande vin,Frankrike
Haton & Fils Cuvée Prestige,369,750,Mousserande vin,Frankrike
Haton & Fils Premier Cru Chardonnay Brut,349,750,Mousserande vin,Frankrike
Schlossreben Riesling,221,750,Vitt vin,Frankrike
Viña Ane Vendimia Seleccionada,300,750,Rött vin,Spanien
Viña Ane Autor,201,750,Rött vin,Spanien
Benedektin,21.9,500,Öl,Tjeckien
Örebro 753 år Prévoteau-Perrier Brut Rosé,372,750,Mousserande vin,Frankrike
Delheim Chenin Blanc,102,750,Vitt vin,Sydafrika
André Robert Pauline Brut,337,750,Mousserande vin,Frankrike
Delheim Cabernet Sauvignon Shiraz,102,750,Rött vin,Sydafrika
Nuits-Saint-Georges Vielles Vignes Daniel Rion & Fils,422,750,Rött vin,Frankrike
Delheim Chardonnay Sur Lie,191,750,Vitt vin,Sydafrika
Delheim Edelpatz,159,375,Vitt vin,Sydafrika
Novaserra Greco di Tufo,179,750,Vitt vin,Italien
Monnieres Saint Fiacre,168,750,Vitt vin,Frankrike
Le Perd son Pain,96,750,Vitt vin,Frankrike
Les Trois Versants,113,750,Vitt vin,Frankrike
Zlatan Otok Plavac,236,750,Rött vin,Kroatien
Hardys Nottage Hill Pinot Noir,79,750,Rött vin,Australien
Etienne Lefèvre Brut Rosé,326,750,Mousserande vin,Frankrike
Etienne Lefèvre Grand Cru Carte Blanche Brut,296,750,Mousserande vin,Frankrike
Etienne Lefèvre Grand Cru Carte d'Or,319,750,Mousserande vin,Frankrike
Domaine La Fourmone le Fauquet,219,750,Rött vin,Frankrike
Jacob's Creek Earth Vine Grape Chardonnay Vermentino,89,750,Vitt vin,Australien
Estancia Chardonnay,139,750,Vitt vin,USA
Bersi Serlini Franciacorta Anteprima,245,750,Mousserande vin,Italien
Les Ruchets Jean Luc Colombo,599,750,Rött vin,Frankrike
Doudet Naudin Pinot Noir,105,750,Rött vin,Frankrike
Doudet Naudin Chardonnay,105,750,Vitt vin,Frankrike
Pernand Vergelesses Les Pins,295,750,Vitt vin,Frankrike
Beaune 1er Cru Cent Vignes,345,750,Rött vin,Frankrike
Oppigårds Dalalager Ekologisk,17.9,330,Öl,Sverige
La Torre,348,750,Rött vin,Frankrike
Les Falaises,399,750,Rött vin,Frankrike
Ole Smoky Charred Moonshine,299,500,Whisky,USA
Etienne Lefèvre Grand Cru Blanc de Noirs,334,750,Mousserande vin,Frankrike
Callas Malvasia,266,750,Vitt vin,Italien
Argille Barbera,385,750,Rött vin,Italien
Nabucco,291,750,Rött vin,Italien
Puntet Monferrato Bianco,99,750,Vitt vin,Italien
Bricco Sereno Barbera d'Asti Superiore,199,750,Rött vin,Italien
Corton Pougets Grand Cru Louis Jadot,649,750,Rött vin,Frankrike
Lynmar Estate Chardonnay,379,750,Vitt vin,USA
Freedom Hill Chenin Blanc,136,750,Vitt vin,Sydafrika
Oro de Castilla Verdejo,79,750,Vitt vin,Spanien
Villa Righetti Rosso,85,750,Rött vin,Italien
Villa Righett Bianco,85,750,Vitt vin,Italien
Valdosan,283,750,Rött vin,Spanien
Secret Reserva Brut Nature,148,750,Mousserande vin,Spanien
Dumangin Rosé De Saignée,698,750,Mousserande vin,Frankrike
Serge Jumel Tradition Brut,296,750,Mousserande vin,Frankrike
Serge Jumel Millésime Blanc de Blancs,334,750,Mousserande vin,Frankrike
Serge Jumel Blanc de Blancs Brut,296,750,Mousserande vin,Frankrike
Les Tallades de Cal Nicolau,577,750,Rött vin,Spanien
Legendary 26 Years,1586,700,Whisky,Storbritannien
Domaine de Calet Cuvée Long Terme,129,750,Rött vin,Frankrike
Glen Esk Raw Cask Sherry Butt 30 Years,10849,700,Whisky,Storbritannien
OPAT Peppar Lager,23.3,500,Öl,Tjeckien
Domaine Ollier Taillefer Grande Réserve,159,750,Rött vin,Frankrike
Znovín Svatovavrinecké Saint Laurent,97,750,Rött vin,Tjeckien
Granbazán Albariño Etiqueta Verde,170,750,Vitt vin,Spanien
BenRiach Single Malt 10 Years,469,700,Whisky,Storbritannien
Ktima Kir-Yianni Yianakohori Hills,114,750,Rött vin,Grekland
Architect Pale Ale,33,330,Öl,Sverige
Oakridge Local Vineyard Serie Willowlake Pinot Noir,249,750,Rött vin,Australien
Don Anselmo Paternoster Aglianico,349,750,Rött vin,Italien
Dolcetto d´Alba Le Ciliegie,149,750,Rött vin,Italien
Blackadder A Drop of The Irish,949,700,Whisky,Irland
Chaval,119,750,Rött vin,Spanien
Armonia Perla Cru,275,750,Vitt vin,Italien
100 x 100 Monastrell,224,750,Rött vin,Spanien
Barone Villagrande Etna Rosso,159,750,Rött vin,Italien
Barbara d'Asti Superiore,169,750,Rött vin,Italien
Corucho Crianza,230,750,Rött vin,Spanien
Sefardí Kosher,236,750,Rött vin,Spanien
Schubert Marion´s Vineyard Pinot Noir,329,750,Rött vin,Nya Zeeland
Con Brio,354,750,Rött vin,Nya Zeeland
Kinahans Small Batch,399,700,Whisky,Irland
Kinahans 10 Years,559,700,Whisky,Irland
Barbera del Monferrato Vicara,129,750,Rött vin,Italien
Cusumano Shamaris Grillo,159,750,Vitt vin,Italien
Loch Lomond Single Malt 12 Years,549,700,Whisky,Storbritannien
Loch Lomond Single Malt 18 Years,849,700,Whisky,Storbritannien
Glen Scotia Single Malt 18 Years,949,700,Whisky,Storbritannien
Castillo Ygay Gran Reserva Especial,699,750,Rött vin,Spanien
WA Riesling,142,750,Vitt vin,Tyskland
Willow's Crest Wuk Wuk Lager,16.9,330,Öl,Sverige
Corucho Finca Peazo la Encina,309,750,Rött vin,Spanien
Vega May Day DIPA,34.8,330,Öl,Sverige
Ichtegems Grand Cru Cuvée,70,750,Öl,Belgien
Brussels Calling,31.5,330,Öl,Belgien
Founders KBS,69.9,355,Öl,USA
Eruption Stout,38.1,330,Öl,Sverige
Sublimo Pale Ale Stigbergets,32.9,330,Öl,Sverige
Joyride Syrah,93,750,Rött vin,Frankrike
Chapillon Cuvée Harmonie,145,750,Rött vin,Spanien
Castello di Uviglie 1491,221,750,Rött vin,Italien
Rock Amarone della Valpolicella,229,750,Rött vin,Italien
Rock Valpolicella Ripasso,129,750,Rött vin,Italien
Cornet & Cie Rouge,138,750,Rött vin,Frankrike
Château de Pierreux,119,750,Rött vin,Frankrike
Aberfeldy 16 Years,649,700,Whisky,Storbritannien
In Fine Blanc,275,750,Vitt vin,Frankrike
Balfour 1503 Rosé,298,750,Mousserande vin,Storbritannien
Roma Rosso,128,750,Rött vin,Italien
Balfour Brut Rosé,446,750,Mousserande vin,Storbritannien
Mas Janeil Sans Souffre,155,750,Rött vin,Frankrike
Forget-Brimont Extra Brut,275,750,Mousserande vin,Frankrike
Langs 5 Years,299,700,Whisky,Storbritannien
Forget-Brimont Rosé Premier Cru,289,750,Mousserande vin,Frankrike
Woodford Reserve,399,700,Whisky,USA
Forget-Brimont Millésime,318,750,Mousserande vin,Frankrike
Château de la Tour Clos Vougeot VV Domaine Pierre Labet,1666,750,Rött vin,Frankrike
Bunnahabhain Mòine,389,700,Whisky,Storbritannien
John Lee,135,350,Whisky,USA
Canard Duchêne Charles VII Smooth Rosé,435,750,Mousserande vin,Frankrike
Canard Duchêne Cuvée Léonie Brut,327,750,Mousserande vin,Frankrike
Moulin des Costes Rouge,230,750,Rött vin,Frankrike
Dreissigacker Riesling Organic Trocken,119,750,Vitt vin,Tyskland
Pierre Chavin Sauvignon Blanc Colombard Gros Manseng,69,750,Vitt vin,Frankrike
Chateau La Rouvière Blanc,229,750,Vitt vin,Frankrike
Chateau La Rouvière Rouge,348,750,Rött vin,Frankrike
Chamberti Clos de Bèze Louis Jadot,2595,750,Rött vin,Frankrike
Cycliste Côtes du Rhône Villages,89,750,Rött vin,Frankrike
Moulin des Costes Charriage,496,750,Rött vin,Frankrike
Melleruds Prima Julöl,15.9,330,Öl,Sverige
Miravalle Grignolino D'Asti,181,750,Rött vin,Italien
CastelRosso Governo,89,750,Rött vin,Italien
Electric Nurse Winter Brown Ale,24.9,330,Öl,Sverige
Genesi,347,750,Rött vin,Italien
Jurtschitsch Stein Gruner Veltiner,139,750,Vitt vin,Österrike
Franck Pascal Reliance Brut Nature,499,750,Mousserande vin,Frankrike
Franck Pascal Quinte Essence Extra Brut,669,750,Mousserande vin,Frankrike
NKB Southern Pale Ale,23.5,330,Öl,Sverige
Erial,180,750,Rött vin,Spanien
Nostalgia Alvarinho,149,750,Vitt vin,Portugal
Slope Style IPA,28.8,355,Öl,USA
Pegos Claros Tinto,115,750,Rött vin,Portugal
Maria Papoila Escolha,120,750,Vitt vin,Portugal
Jurtschitsch Zöbiger Heiligenstein Riesling,219,750,Vitt vin,Österrike
Jurtschitsch Loiserberg Grüner Veltliner,199,750,Vitt vin,Österrike
Castro Valdes Albariño,119,750,Vitt vin,Spanien
Sin Palabras Albariño,139,750,Vitt vin,Spanien
Barolo Serralunga d'Alba,159,375,Rött vin,Italien
Mes Bastides Blanc,139,750,Vitt vin,Frankrike
Duss Moscato d'Asti,141,750,Vitt vin,Italien
Belcanto Chianti Classico,225,750,Rött vin,Italien
El Pulpo Chardonnay,125,750,Vitt vin,Spanien
Belleruche Côtes-du-Rhône Chapoutier,109,750,Rött vin,Frankrike
Barolo Tre Utin,279,750,Rött vin,Italien
Ölandslager,26.3,330,Öl,Sverige
L'Ecole Cabernet Sauvignon,269,750,Rött vin,USA
Pol Rémy Brut,59,750,Mousserande vin,Frankrike
Blanco Nieva Verdejo,104,750,Vitt vin,Spanien
Splendid Privat Riesling Trocken,101,750,Mousserande vin,Tyskland
Mitolo Angela Shiraz,209,750,Rött vin,Australien
Tikitango Pale Ale,29.9,330,Öl,Sverige
Cookie Stout,49,330,Öl,Sverige
T'Air d'Oc Sauvignon Blanc,119,750,Vitt vin,Frankrike
Brunello di Montalcino Uccelliera,547,750,Rött vin,Italien
Rosso di Montalcino Uccelliera,260,750,Rött vin,Italien
Peter Franus Napa Valley Sauvignon Blanc,343,750,Vitt vin,USA
S:t Eriks Easter Session IPA,19.8,330,Öl,Sverige
Willemoes Påske Ale,35.9,500,Öl,Danmark
Jenny Nyströms Påsköl,16.5,330,Öl,Sverige
Mitolo G.A.M. Shiraz,299,750,Rött vin,Australien
Rebirth Fuller's & Friends,27.9,330,Öl,Storbritannien
Massimago Magó Brut Rosé,230,750,Mousserande vin,Italien
Replay Hells Lager,19.9,330,Öl,Sverige
Carusu,179,750,Rött vin,Italien
Cisterna Fuori Etna Rosso,329,750,Rött vin,Italien
San Nicolo' Etna Rosso,329,750,Rött vin,Italien
Valkyrians Välkomst Barley Wine,79,330,Öl,Sverige
Wisby Barley Blot,75,330,Öl,Sverige
Brunello di Montalcino Lisini,396,750,Rött vin,Italien
Rosso di Montalcino Lisini,239,750,Rött vin,Italien
Marion Borgomarcellise Valpolicella,156,750,Rött vin,Italien
Marion Teroldego Veronese,330,750,Rött vin,Italien
Zonnebloem Sauvignon Blanc,89,750,Vitt vin,Sydafrika
Antidoto,199,750,Rött vin,Spanien
Kamnik Cuvée de Prestige,200,750,Rött vin,Republiken Makedonien
Glenburgie 10 Years,655,700,Whisky,Storbritannien
Tinto Iturria,180,750,Rött vin,Spanien
Antech Expression Chardonnay Chenin Mauzac,149,750,Mousserande vin,Frankrike
Antech Grande Réserve,129,750,Mousserande vin,Frankrike
Antech Alliance,149,750,Mousserande vin,Frankrike
Splendente,160,750,Vitt vin,Italien
Valle Delle Stelle,180,750,Rött vin,Italien
Versante Salento Rosso,90,750,Rött vin,Italien
Roger Brun Aÿ Brut Reserve Grand Cru,306,750,Mousserande vin,Frankrike
Rosso di Montalcino Donatella Cinelli Colombini,166,750,Rött vin,Italien
Roger Brun Brut Grande Reserve,363,750,Mousserande vin,Frankrike
Gevrey Chambertin Vielles Vignes,743,750,Rött vin,Frankrike
Les Briquères Rouge,211,750,Rött vin,Frankrike
Chianti Superiore,137,750,Rött vin,Italien
Pertois-Lebrun Instant Brut Blancs de Blancs,330,750,Mousserande vin,Frankrike
Triple Overtime Anele,358,750,Rött vin,USA
Weinhof Scheu Weissburgunder Trocken,230,750,Vitt vin,Tyskland
Il Drago e le 8 Colombe,177,750,Rött vin,Italien
Domaine de Calet La Tournerie,229,750,Rött vin,Frankrike
Domaine de Calet Esprit de Blanc,119,750,Vitt vin,Frankrike
Questa Dedicato A,141,750,Rött vin,Italien
Vina Erdut Grasevina,112,750,Vitt vin,Kroatien
Vina Erdut Zweigelt,112,750,Rött vin,Kroatien
Vina Erdut Sauvignon Blanc,92,750,Vitt vin,Kroatien
Dahls Pils,18.6,330,Öl,Norge
Michele Satta Bolgheri Superiore i Castagni,664,750,Rött vin,Italien
Bugey Cerdon Balivet Rosé Demi-Sec Méthode Ancestrale,183,750,Mousserande vin,Frankrike
Bugey Cerdon Renardat Fache Rosé Demi-Sec Méthode Ancestrale,194,750,Mousserande vin,Frankrike
Carpi Lambrusco di Modena Secco,79,750,Rött vin,Italien
Solosole Vermentino,169,750,Vitt vin,Italien
Barão de Vilar,64,750,Rött vin,Portugal
Frei João Reserva,79,750,Rött vin,Portugal
Ruffino Riserva Ducale Oro Gran Selezione,259,750,Rött vin,Italien
Cutty Sark Prohibition,299,700,Whisky,Storbritannien
Innis & Gunn Lager Beer,14.9,330,Öl,Storbritannien
Brunello di Montalcino San Polo,449,750,Rött vin,Italien
Örebro Brygghus Lager,22.9,330,Öl,Sverige
Juicy Jams Session IPA,25.9,330,Öl,Sverige
L'Ermita,8999,750,Rött vin,Spanien
Las Lamas Descendientes de J Palacios,899,750,Rött vin,Spanien
Electric Nurse Dark Divinity,29.9,330,Öl,Sverige
Electric Nurse Raspberry Saison,29.9,330,Öl,Sverige
Coche Niepoort Vinhos,469,750,Vitt vin,Portugal
Estrecho Monastrell,219,750,Rött vin,Spanien
Villa de Corullón Descendientes de J Palacios,399,750,Rött vin,Spanien
Gini Contrada Salvarenza,189,750,Vitt vin,Italien
Fresnet-Juillet Special Club Grand Cru,469,750,Mousserande vin,Frankrike
Carl,220,375,Vitt vin,Sverige
Campo San Giorgio Umani Ronchi,440,750,Rött vin,Italien
La Fontanina Ripasso,199,750,Rött vin,Italien
Brezza Langhe Nebbiolo,169,750,Rött vin,Italien
N 1981 Stor Stark,16.5,500,Öl,Sverige
Barbera d'Alba Vigna Serraboella,179,750,Rött vin,Italien
Sketch Bodegas y Viñedos Raul Pérez,459,750,Vitt vin,Spanien
Cotes-du-Rhone Vieilles Vignes Clos du Mont-Olivet,169,750,Rött vin,Frankrike
Bottle Royale Black IPA,29.3,330,Öl,Sverige
Automic Double IPA,35.6,330,Öl,Sverige
Châteuneuf-du-Pape Clos du Mont-Olivet,290,750,Rött vin,Frankrike
Vermentino Etichetta Nera Cantina Lunae,179,750,Vitt vin,Italien
Barbaresco Vie Erte Fratelli Cigliuti,349,750,Rött vin,Italien
Bonnet-Huteau Goulaine Muscadet Sèvre et Maine,189,750,Vitt vin,Frankrike
Chinon Clos de Danzay Domaine Pierre-Jacques Druet,159,750,Rött vin,Frankrike
Agustí Torelló Mata Gran Reserva Barrica Brut Nature,199,750,Mousserande vin,Spanien
Kuehn Riesling,119,750,Vitt vin,Frankrike
Kuehn Pinot Gris,139,750,Vitt vin,Frankrike
Kuehn Gewurztraminer,149,750,Vitt vin,Frankrike
Kuehn Riesling Grand Cru Eichberg,189,750,Vitt vin,Frankrike
Acquagiusta Rosso,137,750,Rött vin,Italien
Acinatium Recioto di Soave,149,375,Vitt vin,Italien
Acquagiusta Vermentino,137,750,Vitt vin,Italien
Francisco Gomez,79,750,Rött vin,Spanien
Pazo Cilleiro Albariño,109,750,Vitt vin,Spanien
Casa de Vila Boa Alvarinho,123,750,Vitt vin,Portugal
Collin-Guillaume Millésime,399,750,Mousserande vin,Frankrike
Pannier Extra Brut,249,750,Mousserande vin,Frankrike
Glendalough Double Barrel,449,700,Whisky,Irland
Glendalough Single Malt 7 Years,599,700,Whisky,Irland
Glendalough Single Malt 13 Years,849,700,Whisky,Irland
Côtes du Rhône Domaine de la Lyre,102,750,Vitt vin,Frankrike
Damoli Checo Amarone Della Valpolicella Classico,522,750,Rött vin,Italien
Forget-Chemin Carte Blanche Brut,279,750,Mousserande vin,Frankrike
Forget-Chemin Spécial Club Brut,399,750,Mousserande vin,Frankrike
Single Hop Kellerpils,29.9,330,Öl,Tyskland
Black Nizza Motor Øl Imperial Stout,35.9,330,Öl,Tyskland
Bayerish Nizza Wheat Pale Ale,31.9,330,Öl,Tyskland
Sun Downer New England IPA,34.9,330,Öl,Tyskland
Catalpa Chardonnay,170,750,Vitt vin,Argentina
L'Outsider Cabernet Franc,155,750,Rött vin,Frankrike
Chablis Premier Cru Fourchaume,290,750,Vitt vin,Frankrike
Kaffe Berliner,29.9,330,Öl,Sverige
Fugue de Nénin,169,375,Rött vin,Frankrike
Trimbach Grand Cru Schloss Riesling,399,750,Vitt vin,Frankrike
Rémy Massin & Fils Special Club,499,750,Mousserande vin,Frankrike
Trimbach Clos Ste Hune,1100,750,Vitt vin,Frankrike
Akkurat Vienna Amber Lager,25.2,330,Öl,Sverige
Brews Are Burning,26,330,Öl,Sverige
Mystery Monster,36.9,330,Öl,Sverige
Corylus,39.4,330,Öl,Sverige
Högtryck,22.9,330,Öl,Sverige
Nebbiolo d'Alba Renato Corino,189,750,Rött vin,Italien
Barbera d'Alba Pozzo Renato Corino,319,750,Rött vin,Italien
Barolo Arborina Renato Corino,499,750,Rött vin,Italien
Barbera d'Alba Renato Corino,179,750,Rött vin,Italien
Dolcetto d'Alba Enzo Boglietti,179,750,Rött vin,Italien
Langhe Chardonnay Enzo Boglietti,169,750,Vitt vin,Italien
Stigbergets Muddle IPA,34.9,330,Öl,Sverige
Château Ferrière,499,750,Rött vin,Frankrike
Château Fonroque Maison Joanne,349,750,Rött vin,Frankrike
Charlis Våreld,19.6,330,Öl,Sverige
Toasted Lager,28.8,330,Öl,Sverige
Wannborga Solaris,189,750,Vitt vin,Sverige
Simon & The Pigs NEIPA,29,330,Öl,Sverige
SjöCrona Trpl,99,750,Öl,Sverige
Bolsjeviken Imperial Stout,44.9,330,Öl,Sverige
Lepores Barrique Cuvée,267,750,Rött vin,Sverige
Brygghus 19 Festbock,28.9,330,Öl,Sverige
NKB Till The Cows Come Home,25.9,330,Öl,Sverige
Möllys Doom Warrior,33.9,330,Öl,Sverige
Château d'Eternes Saumur Rouge,99,750,Rött vin,Frankrike
Öresund,159,500,Vitt vin,Sverige
Train Station Brewery Dark Side Imperial Ale,34.9,330,Öl,Sverige
J-M Sélèque Partition Extra Brut,449,750,Mousserande vin,Frankrike
J-M Sélèque Le Quintette Extra Brut,349,750,Mousserande vin,Frankrike
Ponzi Pinot Noir Reserve,525,750,Rött vin,USA
Duvel Tripel Hop Citra,34.9,330,Öl,Belgien
False Bay Shiraz,122,750,Rött vin,Sydafrika
False Bay Sauvignon Blanc,122,750,Vitt vin,Sydafrika
Waterkloof Circle of Life Merlot Shiraz Petit Verdot,238,750,Rött vin,Sydafrika
Waterkloof Circle of Life Chenin Blanc,238,750,Vitt vin,Sydafrika
Waterkloof Sauvignon Blanc,318,750,Vitt vin,Sydafrika
Seriously Cool Cinsault,198,750,Rött vin,Sydafrika
Circumstance Sauvignon Blanc,198,750,Vitt vin,Sydafrika
Monacesca Verdicchio di Matelica,142,750,Vitt vin,Italien
Barbera d'Alba Brangero,170,750,Rött vin,Italien
Södra Fjäderholmarna Ekologisk Pilner,19.9,330,Öl,Sverige
Stöten I Gropen,45.6,330,Öl,Sverige
Sahlins Brygghus Tripel,31.5,330,Öl,Sverige
Ghiaie della Furba Tenuta di Capezzana,299,750,Rött vin,Italien
Dalabryggeri Weisse,23.9,500,Öl,Sverige
Jädraöl Spero Pale Ale,19.9,330,Öl,Sverige
3 Fonteinen Oude Kriek Drie Fonteinen,169,750,Öl,Belgien
Black Velvet Reserve 8 Years,199,700,Whisky,Kanada
Corner Creek Bourbon Whiskey,698,700,Whisky,USA
Rosso di Montalcino Casale del Bosco,340,750,Rött vin,Italien
Brunello di Montalcino Casale del Bosco,472,750,Rött vin,Italien
Hartenberg Chardonnay,150,750,Vitt vin,Sydafrika
Marco Cecchini Refosco,199,750,Rött vin,Italien
Marco Cecchini Tovè 1867,177,750,Vitt vin,Italien
La Cricca Friulano,164,750,Vitt vin,Italien
La Cricca Pinot Bianco,208,750,Vitt vin,Italien
Grill Grüner Veltliner Selektion,164,750,Vitt vin,Österrike
Grill Grüner Veltliner Ried Scheiben,149,750,Vitt vin,Österrike
Chateau Greysac Le Blanc,189,750,Vitt vin,Frankrike
Son Mayol Grand Vin,625,750,Rött vin,Spanien
Son Mayol Premier Vin,499,750,Rött vin,Spanien
Amarone della Valpolicella ai Colli Vivaldi,199,750,Rött vin,Italien
Thomas Hardy's Ale,69.9,330,Öl,Storbritannien
Golden Spiral Garage Project,109.9,650,Öl,Nya Zeeland
Glenrothes Kumquat Cluster,1289,700,Whisky,Storbritannien
Amrut Cask Strength,739,700,Whisky,Indien
Aberfeldy Toffee Tuile,1511,700,Whisky,Storbritannien
Clos de la Bousse d'Or Domaine de la Pousse d'Or,655,750,Rött vin,Frankrike
Abelis Carthago Lui,119,750,Rött vin,Spanien
North British The Sovereign 25 Years,1380,700,Whisky,Storbritannien
Canah Valdobbiadene Prosecco Superiore Brut,129,750,Mousserande vin,Italien
Perene Tinto,199,750,Rött vin,Portugal
Monteoro Gallura Superiore,119,750,Vitt vin,Italien
Rust en Vrede Estate,279,750,Rött vin,Sydafrika
Black Stallion Cabernet Sauvignon,229,750,Rött vin,USA
Postrizinské Svatecni Special,23.2,500,Öl,Tjeckien
Chablis Samuel Billaud,219,750,Vitt vin,Frankrike
Fleur du Cap Shiraz Grenache Cinsault,103,750,Rött vin,Sydafrika
Gevrey-Chambertin 1er Cru Petite-Chapelle Domaine Rossignol-Trapet,695,750,Rött vin,Frankrike
Châteauneuf-du-Pape Blanc Domaine Roger Perrin,235,750,Vitt vin,Frankrike
Aussome Merlot,62,750,Rött vin,Australien
Scarlet Runner Shiraz,121,750,Rött vin,Australien
Rawson's Retreat Organic Series Cabernet Sauvignon Shiraz Merlot,85,750,Rött vin,Australien
Tahbilk Rousanne Marsanne Viognier,105,750,Vitt vin,Australien
Côtes du Jura Chardonnay,149,750,Vitt vin,Frankrike
Grado Plato Birra 1608,109.1,750,Öl,Italien
Merlin Macon La Roche Vineuse,179,750,Vitt vin,Frankrike
Merlin Bourgogne Pinot Noir,199,750,Rött vin,Frankrike
Amigo Syrah,70,750,Rött vin,EU
Torres Santa Digna Merlot,99,750,Rött vin,Chile
Carlisle Russian River Valley Montafi Ranch Zinfandel,495,750,Rött vin,USA
Ojai Kick On Ranch Riesling,299,750,Vitt vin,USA
