FullName,Price,Volume,Type,Country
Ocho Reales Porter Gluten free,40.7,330,Öl,Mexiko
Miltonduff The Pearls of Scotland Cask Strength,1199,700,Whisky,Storbritannien
Cambus The Pearls of Scotland Cask Strength,1599,700,Whisky,Storbritannien
Glen Garioch The Pearls of Scotland Cask Strength,1599,700,Whisky,Storbritannien
Glen Spey The Pearls of Scotland Cask Strength,1599,700,Whisky,Storbritannien
Invergordon The Pearls of Scotland Cask Strength,1699,700,Whisky,Storbritannien
Strathclyde The Pearls of Scotland Cask Strength,1599,700,Whisky,Storbritannien
Lion Stout,35.2,330,Öl,Sri Lanka
Ardmore The Pearls of Scotland Cask Strength,1199,700,Whisky,Storbritannien
Cucapá Honey Amber Ale,39.9,355,Öl,Mexiko
Cucapá Obscura,37.4,355,Öl,Mexiko
Ocho Reales Ale,38.4,330,Öl,Mexiko
Quilmes Bock,37.5,340,Öl,Argentina
Rigogolo Chianti Riserva Nettuno,99,750,Rött vin,Italien
King Cobra,86.4,750,Öl,Storbritannien
Gurkha Premium Lager Beer,31.9,330,Öl,Storbritannien
Tobermory Refill Hogshead 21 Years,1488,700,Whisky,Storbritannien
Bunnahabhain Refill Hogshead 25 Years,2474,700,Whisky,Storbritannien
Ben Nevis Refill Hogshead 18 Years,1329,700,Whisky,Storbritannien
Zuccardi Q Chardonnay,149,750,Vitt vin,Argentina
Delas Domaine de Tourettes Hermitage,559,750,Rött vin,Frankrike
Val d'Oca Valdobbiadene Prosecco Superiore Brut,129,750,Mousserande vin,Italien
Auchentoshan Raw Cask 24 Years,2259,700,Whisky,Storbritannien
Ben Nevis Raw Cask 18 Years,1488,700,Whisky,Storbritannien
Dailuaine Raw Cask 19 Years,1389,700,Whisky,Storbritannien
The English Whisky Co Sauternes Wine Cask 7 Years,1045,700,Whisky,Storbritannien
Château Haut-Bailly,589,750,Rött vin,Frankrike
The English Whisky Co Moscatel Wine Cask 7 Years,1045,700,Whisky,Storbritannien
Glen Moray Raw Cask 13 Years,1154,700,Whisky,Storbritannien
Glenrothes Raw Cask 13 Years,1133,700,Whisky,Storbritannien
Inchgower Raw Sherry Cask 20 Years,3360,700,Whisky,Storbritannien
Inchgower 5 Years,797,700,Whisky,Storbritannien
Auchroisk 6 Years,858,700,Whisky,Storbritannien
Benrinnes 6 Years,818,700,Whisky,Storbritannien
Jean d´Alibert Rouge,109,750,Rött vin,Frankrike
Blair Athol 6 Years,846,700,Whisky,Storbritannien
Château Rivière Cuvée Prestige,109,750,Rött vin,Frankrike
Dailuaine 5 Years,837,700,Whisky,Storbritannien
Château d´Hautpoul Grande Réserve,129,750,Rött vin,Frankrike
Titolo,388,750,Rött vin,Italien
Jameson Caskmates Stout Edition,329,700,Whisky,Irland
Realzin Zinfandel,99,750,Rött vin,Italien
Ecoltura Valpolicella,109,750,Rött vin,Italien
B de Boërl & Kroff Cuvée Sélectionnée Brut,2999,750,Mousserande vin,Frankrike
Gimonnet-Gonet Tusen & en Natt Grand Cru Brut Blanc de Blancs,325,750,Mousserande vin,Frankrike
Comte Hugues de La Bourdonnaye Brut Nature,458,750,Mousserande vin,Frankrike
Comte Hugues de La Bourdonnaye Blanc de Blancs Brut Nature,487,750,Mousserande vin,Frankrike
Kallfelz Sensus Riesling-Hochgewächs Trocken,135,750,Vitt vin,Tyskland
Kallfelz Consensus Riesling-Hochgewächs,135,750,Vitt vin,Tyskland
Les Cassagnes de la Nerthe,159,750,Rött vin,Frankrike
Schild Estate Barossa Valley Cabernet Sauvignon,195,750,Rött vin,Australien
Icône Domaine la Grange,349,750,Rött vin,Frankrike
Chambertin Clos de Bèze Domaine Bruno Clair,1999,750,Rött vin,Frankrike
Bonnes Mares Grand Cru Domaine Bruno Clair,1999,750,Rött vin,Frankrike
Evil Twin Christmas Eve At A New York City Hotel Room,31.4,355,Öl,USA
2017 Barley Wine,43.7,330,Öl,Sverige
Bourgogne Pinot Noir,229,750,Rött vin,Frankrike
Craggy Range Te Muna Sauvignon Blanc,189,750,Vitt vin,Nya Zeeland
Barolo Cagliero,600,750,Rött vin,Italien
Barolo BelColle Simposio Riserva,465,750,Rött vin,Italien
Angoris Collio Bianco Riserva,178,750,Vitt vin,Italien
Angoris Sauvignon Blanc,129,750,Vitt vin,Italien
Angoris Pignolo,219,750,Rött vin,Italien
Highland Park Fire Edition 15 Years,1999,700,Whisky,Storbritannien
Highland Park The Dark,1999,700,Whisky,Storbritannien
The Golden Stallion,99,750,Rött vin,Spanien
Ferrari Riserva Lunelli,359,750,Mousserande vin,Italien
Jämtlands American Pale Ale,24.9,330,Öl,Sverige
Bruno Clair Gevrey-Chambertin,599,750,Rött vin,Frankrike
Alfiero Boffa Testimonium,269,750,Rött vin,Italien
Concerto Reggiano Lambrusco,129,750,Rött vin,Italien
Intermezzo 2016,39.5,330,Öl,Sverige
Conti Sertoli Salis Capo di Terra,179,750,Rött vin,Italien
Amies Amies Brut,99,750,Mousserande vin,Frankrike
Mackmyra Svensk Rök/Amerikansk Ek,799,700,Whisky,Sverige
Perfect Day Bubbles Spumante Cuvée Extra Dry,79,750,Mousserande vin,Italien
Tirreno Marchesi Mazzei,159,750,Rött vin,Italien
Domaine Les Fumées Blanches Sauvignon Blanc,109,750,Vitt vin,Frankrike
Cartemisia Prosecco Extra Dry,109,750,Mousserande vin,Italien
Moreau Chardonnay,99,750,Vitt vin,Frankrike
Crotasc Bianco,127,750,Vitt vin,Italien
Corte Di Cama,398,750,Rött vin,Italien
Sancerre Guigne-Chèvres Domaine Vacheron,359,750,Vitt vin,Frankrike
Black Stallion Los Carneros Pinot Noir,199,750,Rött vin,USA
Black Stallion Cabernet Sauvignon Limited Release,969,750,Rött vin,USA
Godelia Godello Doña Blanca,146,750,Vitt vin,Spanien
Black Stallion Napa Valley Chardonnay,196,750,Vitt vin,USA
Godelia Selección Mencía,249,750,Rött vin,Spanien
Rietvallei Chenin Blanc,95,750,Vitt vin,Sydafrika
Clos de Vougeot Grand Cru,1449,750,Rött vin,Frankrike
Rietvallei Sauvignon Blanc,99,750,Vitt vin,Sydafrika
Libamus,189,500,Rött vin,Spanien
Godelia Selección Godello,209,750,Vitt vin,Spanien
Vougeot 1er Cru Le Clos Blanc de Vougeot Monopole,819,750,Vitt vin,Frankrike
Godelia Mencía,159,750,Rött vin,Spanien
Recioto Classico I Castei,219,500,Rött vin,Italien
Pere Ventura Maria del Mar Grand Reserva,146,750,Mousserande vin,Spanien
Barbera d'Asti Cascina Vigna,139,750,Rött vin,Italien
Barbera d'Asti Superiore Cascina Vigna,219,750,Rött vin,Italien
Rietvallei Shiraz Petit Verdot Viognier,115,750,Rött vin,Sydafrika
Moletto Brut Millesimato VSQ,127,750,Mousserande vin,Italien
R Dumont Brut Millésimé,395,750,Mousserande vin,Frankrike
Allegrini Amarone della Valpolicella Classico,495,750,Rött vin,Italien
Costera Cannonau di Sardegna,155,750,Rött vin,Italien
R Dumont Rosé Brut,325,750,Mousserande vin,Frankrike
AA Laièta Gran Reserva Brut Nature,249,750,Mousserande vin,Spanien
Marimar Estate Mas Cavalls Dôna Margarita Vineyard Pinot Noir,415,750,Rött vin,USA
Dailuaine 6 Years,728,700,Whisky,Storbritannien
AA Opus Evolution Gran Reserva Brut Nature,319,750,Mousserande vin,Spanien
AA Orbus 100% Syrah,359,750,Rött vin,Spanien
Reserva Real,739,750,Rött vin,Spanien
Craigellachie 7 Years,737,700,Whisky,Storbritannien
Maison Rijckaert Viré Clessé L´Epinet,229,750,Vitt vin,Frankrike
Maison Rijckaert Arbois En Paradis Vieilles Vignes,212,750,Vitt vin,Frankrike
Maison Rijckaert Côtes du Jura Les Sarres Savagnin,265,750,Vitt vin,Frankrike
Carlisle Papera Ranch Zinfandel,519,750,Rött vin,USA
Menger-Krug Méthode Rurale Brut Riesling,299,750,Mousserande vin,Tyskland
Vent d'Ange Château La Reyne,348,750,Rött vin,Frankrike
Edge Hoptimista Indian Pale Ale,38.9,330,Öl,Spanien
Vignalta Rosso Riserva,139,750,Rött vin,Italien
Martin Muthenthaler Ried Bruck Riesling,447,750,Vitt vin,Österrike
Martin Muthenthaler Ried Schön Gruner Veltliner,447,750,Vitt vin,Österrike
Martin Muthenthaler Viesslinger Stern Riesling,496,750,Vitt vin,Österrike
Clotilde Davenne Cremant de Bourgogne Extra Brut,99,375,Mousserande vin,Frankrike
Chablis Grand Cru Les Clos Clotilde Davenne,599,750,Vitt vin,Frankrike
Reichsrat von Buhl Spätburgunder Trocken,159,750,Rött vin,Tyskland
Clemens Busch Marienberg Riesling Kabinett,250,750,Vitt vin,Tyskland
Pousio Tinto,96,750,Rött vin,Portugal
Barossa Valley Estate,139,750,Rött vin,Australien
'NAUT Black India Pale Ale,29,330,Öl,Sverige
NKB Shady Jade Pale Ale,26.7,330,Öl,Sverige
Chateauneuf-du-Pape Piedlong Vignobles Brunier,469,750,Rött vin,Frankrike
Wasahof Muscadet Sèvre et Maine sur lie,99,750,Vitt vin,Frankrike
Billecart-Salmon Brut Blanc de Blancs,1299,750,Mousserande vin,Frankrike
Cotes du Jura Domane Jean Luc Moillard Chardonnay,223,750,Vitt vin,Frankrike
Ocean Lallas Lager,20.8,330,Öl,Sverige
Vega Hazy Amber Pale Ale,25.9,330,Öl,Sverige
Lenoble Grand Cru Chouilly Blanc de Blancs Brut,399,750,Mousserande vin,Frankrike
Rosé de Saignée Brocard Pierre,329,750,Mousserande vin,Frankrike
Tyska Eken Pilsner,20.9,330,Öl,Sverige
Skövde Vit Symphonie d'Oc,91,750,Vitt vin,Frankrike
Bardolino Villa Merighi,89,750,Rött vin,Italien
Waxholm Pale Ale,27.3,330,Öl,Sverige
Äppelbo Enbärs,34.9,330,Öl,Sverige
Mylitta Tokaj,198,375,Vitt vin,Ungern
Amarone della Valpolicella Conte Gastone,393,750,Rött vin,Italien
Botijo Rojo Garnacha,109,750,Rött vin,Spanien
André Bergere Tentation Brut,499,750,Mousserande vin,Frankrike
3 Monts,31.8,330,Öl,Frankrike
Gavroche,33.8,330,Öl,Frankrike
Roquette & Cazes,209,750,Rött vin,Portugal
André Bergere Rosé Brut,399,750,Mousserande vin,Frankrike
André Bergere Grand Cru Blanc de Blancs Brut,449,750,Mousserande vin,Frankrike
Lobkowicz Premium Ale,22,500,Öl,Tjeckien
Lobkowicz Premium Pšenicný,22,500,Öl,Tjeckien
Lobkowicz Premium Cerne,21.2,500,Öl,Tjeckien
Lobkowicz Premium,21.9,500,Öl,Tjeckien
De Wetshof Bateleur Chardonnay,269,750,Vitt vin,Sydafrika
Picpoulet de Pinet,121,750,Vitt vin,Frankrike
Znovín Classic Sekt Brut,143,750,Mousserande vin,Tjeckien
Znovín Classic Sekt Demi Sec,143,750,Mousserande vin,Tjeckien
Vuaria Nero d'Avola,146,750,Rött vin,Italien
Château la Varière Cabernet Sauvignon,119,750,Rött vin,Frankrike
Lacourte-Godbillon Pinot Noir Rosé Sec,275,750,Mousserande vin,Frankrike
Guldkula White Grand Cru Blanc de Blancs,399,750,Mousserande vin,Frankrike
Guldkula Black Grand Cru Blanc de Noir,499,750,Mousserande vin,Frankrike
Guldkula Pink Grand Cru Rosé,499,750,Mousserande vin,Frankrike
Rully Premier Cru Les Grésigny,219,750,Vitt vin,Frankrike
Alva,79,750,Rött vin,Frankrike
Château Haut-Cazevert,101,750,Vitt vin,Frankrike
Dilé d Rosso,99,750,Rött vin,Italien
Le Sassine Valpolicella Ripasso,277,750,Rött vin,Italien
Stillwater Classique Postmodern Beer,27.9,355,Öl,USA
Andechser Doppelbock Dunkel,31.9,500,Öl,Tyskland
Andechser Special Hell,29.9,500,Öl,Tyskland
Jack Ryan Irish Single Malt 12 Years,749,700,Whisky,Irland
Dingac 50,238,750,Rött vin,Kroatien
Del Pedregal Seleccion Tannat,189,750,Rött vin,Uruguay
Prima Donna Crianza En Roble Tannat,249,750,Rött vin,Uruguay
Muratie Laurens Campher,195,750,Vitt vin,Sydafrika
Muratie George Paul Canitz Pinot Noir,195,750,Rött vin,Sydafrika
Skövde Röd Symphonic d'Oc,91,750,Rött vin,Frankrike
El Coto Crianza,85,750,Rött vin,Spanien
De Sousa Cuvee des Caudalies Grand Cru Grand Cru,1299,750,Mousserande vin,Frankrike
Cin Cin Chianti Collezione Lo Cicero By Michael Nyqvist,99,750,Rött vin,Italien
Moscato d'Asti,135,750,Vitt vin,Italien
Domaine des Pasquiers Plan de Dieu,119,750,Rött vin,Frankrike
Moscato d´Asti Ca'du Sindic Riserva,141,750,Vitt vin,Italien
Recioto della Valpolicella Classico Mizzon,299,500,Rött vin,Italien
Convento de Aguiar Reserva Branco,139,750,Vitt vin,Portugal
Domaine des Bosquets Gigondas,199,750,Rött vin,Frankrike
Innis & Gunn Gunnpowder IPA,18.9,330,Öl,Storbritannien
Jean Vesselle Grand Cru Prestige Brut,399,750,Mousserande vin,Frankrike
Pauillac de Chateau Latour,699,750,Rött vin,Frankrike
Assyrtiko,141,750,Vitt vin,Grekland
Canard Duchêne Charles VII Blanc de Noirs Brut,432,750,Mousserande vin,Frankrike
Tingvalla Saison Number 1,23.9,330,Öl,Sverige
Loimer Extra Brut,169,750,Mousserande vin,Österrike
Clos des Papes Rouge,699,750,Rött vin,Frankrike
Bourgogne Chardonnay J M Brocard,129,750,Vitt vin,Frankrike
Capello Terra Antica,119,750,Rött vin,Italien
Marechiaro Italian Crisp Lager,24.1,330,Öl,Italien
Birra Antoniana Stile Vienna,27.1,330,Öl,Italien
Craven Pinot Gris,199,750,Vitt vin,Sydafrika
Craven Cinaut,224,750,Rött vin,Sydafrika
Craven Clairette Blanche,199,750,Vitt vin,Sydafrika
Craven Syrah The Firs Vineyard,224,750,Rött vin,Sydafrika
Brezza Barolo Cannubi,449,750,Rött vin,Italien
Colleoni Brunello di Montalcino Societá Agricola Santa Maria,578,750,Rött vin,Italien
Fürst von Metternich Riesling Sekt Trocken,89,750,Mousserande vin,Tyskland
Charles Heidsieck Rosé Vintage,793,750,Mousserande vin,Frankrike
Georg Breuer Berg Rottland Riesling,359,750,Vitt vin,Tyskland
Backens Lager,19.7,330,Öl,Sverige
Backens Ale,22,330,Öl,Sverige
Speyside Old Malt Cask 14269 21 Years,1279,700,Whisky,Storbritannien
Ben Nevis 21 Years,1279,700,Whisky,Storbritannien
Amorini,99,750,Rött vin,Italien
The Macallan Rare Cask,1999,700,Whisky,Storbritannien
Macduff 20 Years,1239,700,Whisky,Storbritannien
Caol Ila 9 Years,1129,700,Whisky,Storbritannien
Quibia Falanis,245,750,Vitt vin,Spanien
Hattingley Valley Blanc de Blancs Brut,389,750,Mousserande vin,Storbritannien
Domaine Muré Crémant D'Alsace Brut,189,750,Mousserande vin,Frankrike
New Belgium French Oak Saison,160,650,Öl,USA
Brygghuset Finn Easter Porter,24.9,330,Öl,Sverige
Mohawk Unfiltered Easter Lager,29.9,330,Öl,Sverige
Göteborgs Easter Session IPA Eko,19.9,330,Öl,Sverige
Göteborgs Easter Ale Eko,24.9,330,Öl,Sverige
Ängöl Glad Påsk,31.9,500,Öl,Sverige
Klackabackens Påsklager,25.5,330,Öl,Sverige
Nils Oscar Kalaspåsköl,19.9,330,Öl,Sverige
TÖ Påsköl,26.5,330,Öl,Sverige
Skärgårdspåsk,28.9,330,Öl,Sverige
Remmarlöv The Easter Brew Organic Lager,22.7,330,Öl,Sverige
Påsk,22.7,330,Öl,Sverige
Mortlach 10 Years,869,700,Whisky,Storbritannien
Bowmore 20 Years,1669,700,Whisky,Storbritannien
Ardmore 21 Years,1289,700,Whisky,Storbritannien
Tyska Eken Påsköl,26.5,330,Öl,Sverige
Grebbestads Påsköl,26,500,Öl,Sverige
Göteborgs Häxbrygd,27.9,500,Öl,Sverige
Barolo Manzone Bricat,499,750,Rött vin,Italien
Barolo Manzone Gramolere,497,750,Rött vin,Italien
Say Blush Pink Grapefruit,79,750,Mousserande vin,Frankrike
Château Macquin Saint-Georges Saint-Émilion,139,750,Rött vin,Frankrike
Samuel Adams Rebel Grapfruit IPA,28.9,355,Öl,USA
Tyska Eken Påsköl Dunkel,24.9,330,Öl,Sverige
Halmstad Brygghus Harplinge Påsköl,23.9,330,Öl,Sverige
Jädraöl Påsköl,29.5,330,Öl,Sverige
Påskporter Tvåtusenarton,24.9,330,Öl,Sverige
Remmarlöv The Hop Hatch Brown Ale,24.7,330,Öl,Sverige
Nääs Påsköl,23.4,330,Öl,Sverige
Södra I F*king Love Bunnies,29.9,330,Öl,Sverige
Kåtöl Påsköl,25.9,330,Öl,Sverige
Cune Crianza,119,750,Rött vin,Spanien
Cune Reserva,165,750,Rött vin,Spanien
Virgin Earth Sauvignon Blanc Semillon,99,750,Vitt vin,Sydafrika
Virgin Earth Five,119,750,Rött vin,Sydafrika
El Copero,69,750,Rött vin,Spanien
Châteauneuf-du-Pape Château Sixtine,379,750,Rött vin,Frankrike
Antolini Amarone della Valpolicella Classico Moròpio,475,750,Rött vin,Italien
Bertoldi Manuele Casale Veneto,259,750,Rött vin,Italien
Bertoldi Manuele Lugana,212,750,Vitt vin,Italien
Roslagens Påsköl Ekologisk,24.9,330,Öl,Sverige
Marsipulami,39.9,330,Öl,Sverige
Mullineux White Mullineux Family Wines,180,750,Vitt vin,Sydafrika
Närke Slättöl Pale Ale,31.5,500,Öl,Sverige
Armorik Maitre de Chai,796,700,Whisky,Frankrike
Södra Easter Ale,19.9,330,Öl,Sverige
Gustave Lorentz Evidence Riesling,119,750,Vitt vin,Frankrike
Stigbergets West Coast India Pale Ale,32.9,330,Öl,Sverige
Domäne Wachau Grüner Veltliner,139,750,Vitt vin,Österrike
Dugges Easter Porter,19.7,330,Öl,Sverige
Rådanäs Ekologiska Saison,19.9,330,Öl,Sverige
Gustave Lorentz Riesling Lieu dit Burg,169,750,Vitt vin,Frankrike
Gustave Lorentz Pinot Gris Lieu dit Schofweg,189,750,Vitt vin,Frankrike
Tullibardine 25 Years,1639,700,Whisky,Storbritannien
Elements Of Islay Oc2,2276,500,Whisky,Storbritannien
Jämtlands Bärnsten Ljus Lager,19.9,330,Öl,Sverige
Jämtlands India Pale Ale,20.9,330,Öl,Sverige
Hönöbryggeriet American Pale Ale,29,330,Öl,Sverige
Martha Krieger Spitzenpilsner,18.8,330,Öl,Tyskland
Öland Pale Ale ÖPA,24.3,330,Öl,Sverige
Glendronach Peated,549,700,Whisky,Storbritannien
Rust en Vrede Estate Syrah,229,750,Rött vin,Sydafrika
Crémant d'Alsace Riesling Brut,155,750,Mousserande vin,Frankrike
Piemonte Barbera,109,750,Rött vin,Italien
Jean Geiler Pinot Gris,139,750,Vitt vin,Frankrike
Les Tourelles de Longueville,497,750,Rött vin,Frankrike
Caledonian The Sovereign 41 Years,3404,700,Whisky,Storbritannien
Allegrini Palazzo della Torre,169,750,Rött vin,Italien
Port Dundas The Sovereign 50 Years,6912,700,Whisky,Storbritannien
North British The Sovereign 26 Years,1429,700,Whisky,Storbritannien
Carsebridge The Sovereign 42 Years,3424,700,Whisky,Storbritannien
Elements of Islay Pi4,1410,500,Whisky,Storbritannien
Louis Jadot Coteaux Bourguignons Blanc,119,750,Vitt vin,Frankrike
Antolini Corvina Veronese,198,750,Rött vin,Italien
Antolini Valpolicella Ripasso Classico Superiore,245,750,Rött vin,Italien
Piedrasassi PS Syrah,369,750,Rött vin,USA
Virgin Earth Chenin Blanc,139,750,Vitt vin,Sydafrika
I Crinali Appassimento,99,750,Rött vin,Italien
Amarone della Valpolicella Mont’Albano,412,750,Rött vin,Italien
Valpolicella Ripasso Mont'Albano,212,750,Rött vin,Italien
Amarone della Valpolicella Provolo,525,750,Rött vin,Italien
Valpolicella Ripasso Superiore Provolo Campotorbian,249,750,Rött vin,Italien
Entis Rosso Veronese,478,750,Rött vin,Italien
Valpolicella Ripasso Classico Superiore Le Marognole,278,750,Rött vin,Italien
Gato Negro Sauvignon Blanc,62,750,Vitt vin,Chile
Penfolds Koonunga Hill Chardonnay,89,750,Vitt vin,Australien
Fulltofta Sjuan,25.9,330,Öl,Sverige
Lager 061,25.9,330,Öl,Sverige
Mikkeller Spontanpassionfruit,87,375,Öl,Belgien
Collabski Brekeriet/Brewski,41.9,330,Öl,Sverige
I Like To Moob It Moob IT,49.9,440,Öl,Storbritannien
Jameson,311,600,Whisky,Irland
Calvet Reserve Sauvignon Blanc,119,750,Vitt vin,Frankrike
Dolcetto d'Alba,139,750,Rött vin,Italien
Port Askaig 30 Years,4596,700,Whisky,Storbritannien
Collenottolo,297,750,Rött vin,Italien
Fojaneghe,219,750,Rött vin,Italien
Brooklyn Scorcher IPA,19.9,355,Öl,USA
Therra,197,750,Rött vin,Italien
Flensburger Pilsener,20.3,330,Öl,Tyskland
Sotirio,297,750,Rött vin,Italien
Flensburger Winterbock,23.7,330,Öl,Tyskland
Acquesi Rosato,89,750,Mousserande vin,Italien
Flensburger Frühlingsbock,23.7,330,Öl,Tyskland
Montornello Chianti Classico,185,750,Rött vin,Italien
Vigna del Capannino Chianti Classico Gran Selezione,266,750,Rött vin,Italien
Flensburger Gold,20.3,330,Öl,Tyskland
Tomatin 18 Years,699,700,Whisky,Storbritannien
Flensburger Weizen,21.7,330,Öl,Tyskland
Flensburger Dunkel,20.3,330,Öl,Tyskland
Tribaut Rosé,289,750,Mousserande vin,Frankrike
Giusto Alle Balze,373,750,Rött vin,Italien
Genuino,149,750,Rött vin,Italien
Marcampo,194,750,Rött vin,Italien
Neropasso,99,750,Rött vin,Italien
Rinforzo Primitivo,119,750,Rött vin,Italien
Trifula,71,750,Rött vin,Italien
Louis Bouillot Cremant de Bourgogne Millésimé Brut,149,750,Mousserande vin,Frankrike
Grande Nuit Sauvignon Blanc,89,750,Vitt vin,Frankrike
Corte Adami Soave Vigna della Corte,109,750,Vitt vin,Italien
Moletto Prosecco Treviso Extra Dry,89,750,Mousserande vin,Italien
Las Ocho Vino de Pago,199,750,Rött vin,Spanien
Mustache Vineyards Zinfandel,155,750,Rött vin,USA
Lindeman's Gentleman's Collection,89,750,Rött vin,Italien
Barrels & Drums Organic,99,750,Rött vin,Frankrike
Catch & Release by Huntyard Sauvignon Blanc,79,750,Vitt vin,Frankrike
Chablis Bouchard Aîné & Fils,149,750,Vitt vin,Frankrike
Baby Bad Boy,169,750,Vitt vin,Frankrike
La Crema Monterey Chardonnay,255,750,Vitt vin,USA
Baigorri Baigorri Crianza Tempranillo,155,750,Rött vin,Spanien
La Crema Monterey Pinot Noir,299,750,Rött vin,USA
Villa Righetti Ripasso,70,375,Rött vin,Italien
La Rocca 33,240,750,Rött vin,Italien
Sensazioni Monferrato,184,750,Vitt vin,Italien
Sierra Nevada Nooner Pils,25.6,355,Öl,USA
Sierra Nevada Hop Hunter IPA,25.9,355,Öl,USA
Barbaresco Colle Belvedere,391,750,Rött vin,Italien
Barolo Colle Belvedere,480,750,Rött vin,Italien
Langhe Arneis Sofia Colle Belvedere,223,750,Vitt vin,Italien
Langhe Nebbiolo Colle Belvedere,223,750,Rött vin,Italien
Langhe Emozione Colle Belvedere,252,750,Rött vin,Italien
Ciampello Corini,116,750,Rött vin,Italien
Amarone della Valpolicella La Giuva,587,750,Rött vin,Italien
Dolina XII,137,750,Rött vin,Serbien
Chablis Grand Cru Bougros Domaine Thierry Mothe,469,750,Vitt vin,Frankrike
Pierre Olivier Blanc de Blancs Prestige Brut,85,750,Mousserande vin,Frankrike
Biecher & Schaal Grand Cru Altenberg de Bergheim,199,750,Vitt vin,Frankrike
Côte Mas Organic Chardonnay Rural par Nature,100,750,Vitt vin,Frankrike
Brygghus 19 Innovation Glutenfri,32.6,330,Öl,Sverige
Le Roi,159,750,Rött vin,Frankrike
Le Gessaie Vermentino,169,750,Vitt vin,Italien
Bergslagens Cuprum Pale Ale,23.9,330,Öl,Sverige
