FullName,Beer
Remmarlöv The Fenton Session IPA,1
Saison Kongero,1
Remmarlöv The Bonneville Organic Wheat,1
Ryentorps IPA,1
Jädraöl Gävle lager,1
Poppels Session IPA,1
Näcken,1
Dalabryggeri Ljus Lager,1
Marrenon Amountanage Luberon Rouge,0
Arvino Rosso,0
Ballast Point Coconut Victory At Sea,1
La Riva Dei Frati Cabernet del Veneto,0
Albareda Sforzato di Valtellina,0
Philipp Kuhn Pinot Noir Tradition,0
Red Angel Pinot Nero,0
The Taste of Barolo,0
Folkes IPL,1
Ronneby Lager,1
Maredsous Brune,1
Brasstacks The Conductor,1
Brasstacks Blueberry Backbone,1
Falonia Mörk Ale,1
S:t Olof Havrestout,1
15 Minutes of Flame India Pale Ale,1
The Great Adventures of Mofaza Pale Ale,1
Captain Crocbuster's Great Lake Pils,1
Dugges Stillwater Artisanal Tropic Thunder,1
Slottskällans Freedom IPA,1
Tolaini Al Passo,0
Tolaini Picconero,0
Slottskällans Vit,1
Enskede Pale Ale,1
Grebbestad Saison,1
Halmstad Brygghus Tjuvahålan Lager,1
Flora Springs Cabernet Sauvignon,0
Ironstone Cabernet Sauvignon,0
Fattoria ColSanto Sagrantino di Montefalco,0
La Roche Buissière Petit Jo,0
Borgo Salcetino Lucarello Chianti Classico Riserva,0
Borgo Salcetino Chianti Classico,0
Borgo Salcetino RosSole Sangiovese Merlot,0
Fattoria ColSanto Ruris,0
Hirsch Vineyards West Ridge Pinot Noir,0
Château Grand Lys,0
Malondro,0
Santa Duc Côtes du Rhône Les Vieilles Vignes,0
Beaune Premier Cru Theurons Louis Jadot,0
Beaune Premier Cru Clos des Couchereaux Louis Jadot,0
Rirum Tillt Pale Ale,1
Fleurie Clos Vernay Domaine Lafarge Vial,0
Nuits-St-Georges Premier Cru Les Boudots Maison Louis Jadot,0
Barbera d´Asti Superiore,0
Lange Rosso Ludovica,0
Barbera d'Alba Superiore Palazzotto,0
Nebbiolo d'Alba,0
Chang Beer,1
Oceanbryggeriet Västkust,1
Vall del Calàs,0
Costers del Gravet,0
Zyme Kairos,0
Zyme Amarone Classcio,0
Cavalier Cesare Canonica Langhe Nebbiolo,0
Sommarovina Valtellina Superiore,0
Bushveld Bulldog India Pale Ale,1
Castelo Rodrigo Touriga Nacional,0
Cornas Les Ruchets Jean-Luc Colombo,0
Zýme La Mattonara Riserva Amarone della Valpolicella Classico,0
Zýme Valpolicella Classico Superiore,0
Anchor California Lager,1
Vieux Château Mazerat Château Teyssier,0
Marco Mosconi Amarone,0
Marco Mosconi Superiore,0
Musigny Grand Cru Louis Jadot,0
Bonnes Mares Grand Cru Louis Jadot,0
Chambertin Clos de Bèze Grand Cru Louis Jadot,0
Cornas Jouvet François Villard,0
3 Fonteinen Oude Geuze Cuvée Armand & Gaston,1
3 Fonteinen Oude Kriek,1
3 Fonteinen Oude Geuze,1
Närke ? Korn-vins Ale,1
Klackabacken Hallon Berliner,1
GBG Beer Week 2018 Dugges Strawberry sour beer,1
Collective Art Hazy New England IPA,1
Wildfire IPA,1
Occidental Station Vineyard Cuvée Catherine Pinot Noir,0
Les Pujoles,0
Casa Nostra Organica,0
MilleUna Tretarante Dolce Naturale,0
Andechser Weissbier Dunkel,1
MilleUna Aladino Primitivo Dolce Naturale,0
Hope You Like Idaho Double IPA,1
Used Motor Oil South Plains Brewing Company,1
Hoparoma NE IPA,1
Freja Blonde,1
Sigvid Englandsfararen EPA,1
Mango Fandango Spike Brewery,1
Bergslager,1
All In DIPA,1
Stellenbosch Reserve Vanderstel,0
Ognissole Primitivo di Manduria,0
Round House Signature Collection Shiraz,0
Misty Cove Organic Pinot Noir,0
Logan Weemala Tempranillo,0
Reyneke Vinehugger Cabernet Sauvignon Merlot,0
Murdoch James Estate Pinot Noir,0
Pascual Toso Cabernet Sauvignon,0
Le Guaite di Noemi Ripasso,0
H.O. Achado,0
Le Palé Ripasso Fratelli Giuliare,0
Recioto Le Guaite di Noemi,0
H.O. Colheita,0
Lleiroso Crianza,0
Quinta do Mondego Tinto,0
Gran Appasso,0
Marqués de Velilla Roble,0
Black Stallion Transcendent Cabernet Sauvignon,0
Inedit Damm,1
Wither Hills Pinot Noir,0
Barbera d'Asti Stella Rossa Marco Bonfante,0
Borgi Organico,0
Brazil Intenso Tannat,0
Slottskällan Summer Ale,1
Uppsala Brygghus Czech Mate Pilsner,1
Rommeheds Lageröl,1
Arabicanatt,1
Fortets IPA,1
Ellas IPA,1
Lemon & Ginger Lager,1
O/O Evergreen,1
NKB Just Chill'n Stout,1
NKB - Trippie Hippie Sessions IPA,1
Wapnö Bjällra IPA,1
Wheat Treat,1
Malpuesto,0
Rust en Vrede Estate Cabernet Sauvignon,0
Oude Mûre Tilquin à l'Ancienne,1
Oude Gueuze Tilquin à l'Ancienne,1
Stout Rullquin,1
Oude Quetsche Tilquin à l'Ancienne,1
Les Travers Rouge Cairanne,0
Gigondas Les Hauts de Montmirail,0
Wermland SWIPA,1
Koyle Royale Syrah,0
Cono Sur Pinot Noir Organic,0
Nuits-Saint-Georges Premier Cru Les Damodes Domaine de la Vougeraie,0
Amarone Sangue di Miura by Tonini Lamborghini,0
Route du Van Dolcetto Shiraz,0
San Vicente,0
Tingvalla Stout,1
Bishops Finger Kentish Strong Ale,1
Gutevin Lukase Grand Reserv,0
Brasstacks Pom-Pom Pomegranate Blonde,1
Parcela El Picon,0
Electric Nurse Dark Skull,1
Sundbybergs Pale Ale,1
Waxholm Saison,1
Nya Carnegiebryggeriet 100W IPA,1
Space Monk,1
Grebbestad Session IPA,1
Essentia Loci Primotivo,0
Mendel Cabernet Sauvignon,0
Strandlida Bryggeri India Pale Ale,1
Oceanbryggeriet Arbetarporter,1
DalaBryggeri American Brown Ale,1
Collection Mourvèdre Lapostolle,0
Alphyddan Weisse,1
Skelderwikens American Pale Ale,1
Kuyen,0
F2 Pale Ale,1
Barlingbo Soleldn,1
Basilisco Aglianico del Vulture,0
Fryken Blond Ale,1
Härje Pale Ale,1
Helgas Hembrygd,1
Lossen India Pale Ale,1
Mellankröket Ljus Lager,1
Mannerströms,1
Carlstad Tysk Ale,1
Äppelbo RED tALE Mellanöl,1
Karls Krona,1
Charlis ipaipa,1
Sigtuna Black Soil IPA,1
Halmstad Brygghus Slöinge Imperial Kaffe Stout,1
Mountain Brews Hazy Lager,1
#001 Szechuan Pepper Wit,1
The Lion Organic Agiorgitiko Cabernet Sauvignon,0
Bourgogne Isabelle et Denis Pommier Pinot Noir,0
Château Bourdicotte Terres Rouges,0
Logan Cabernet Merlot,0
Château Nardou Francs Cotes de Bordeaux,0
Störtebeker Roggen-Weizen,1
Il Nespoli Romagna Sangiovese Superiore Riserva,0
Torraccia del Piantavigna Ghemme,0
Morgon Côte du Py Jean Foillard,0
Logan Shiraz,0
La Vielle Julienne Les Trois Sources Daumen Père et Fils,0
Profilöl,1
Mercurey Clos La Marche,0
Château Tertre Roteboeuf,0
Lyrarakis Kotsifali,0
Château de Saint Cosme Hominis Fides,0
Château de Saint Cosme Le Claux,0
Karmeliten Biobier,1
The Stumbling Block Sangiovese Petit Verdot,0
Borgogno Dolcetto d'Alba,0
Château de la Tour Clos Vougeot Vieilles Vignes Domaine Pierre Labet,0
Pabst Blue Ribbon,1
Aecht Schlenkerla Rauchbier,1
Château de la Tour Cuvée Classic Domaine Pierre Labet,0
Organic Smash Rabots Mission Blonde Organic Smash,1
Trapiche Gran Medalla,0
Alter Ego,0
Chambolle-Musigny Les Cras Antonin Guyon,0
Trapiche Pure Malbec,0
Don David Cabernet Sauvignon,0
Cono Sur Single Vineyard Cabernet Sauvignon,0
Don David Tannat,0
Don David Syrah,0
Imago,0
Knipser Kirschgarten Spätburgunder GG,0
Brutal Brewing LoLa,1
San Lorenzo The Pearl,0
Langhe Nebbiolo Paolo Scavino,0
Langhe Rosso Marchesi di Barolo,0
Lakefront Oktoberfest Lager,1
Châteauneuf-du-Pape Domaine Duclaux,0
Ciù Ciù di Bartolomei Grande Sangiovese,0
Roc des Les Anges Segna de Cor,0
Erasmo Barbera Garnacha,0
I Progni Valpolicella Ripasso Classico Superiore,0
Los Aguilares Pinot Noir,0
Khartoum Stout,1
Vall Por,0
Barbera d'asti Campasso Superiore,0
Château Quinsac Bordeaux Supérieur,0
Barbera d'asti Il Beneficio Superiore,0
Ricossa Barbera Appassimento,0
Château Plantier Rose Cru Bourgeois,0
Vista Alegre Gran Reserva,0
Baron de Saint Jean Languedoc,0
Châteauneuf-du-Pape Domaine Chante Cigale Vielles Vignes,0
Badger Firkin Fox,1
Mariestads Oktoberfest öl,1
Los Aguilares Vino Tinto,0
1664,1
Grillo Selezione di Famiglia,0
Collosorbo Rosso Toscana,0
Oakridge Over the Shoulder Pinot noir,0
Poggio alla Guardia,0
Primitivo Palazzo del Vignola by Tonini Lamborghini,0
Villa Monteleone Campo Santa Lena,0
Ministry of Clouds Mataro,0
Oakridge 864 Pinot Noir,0
Is Solus,0
Footsteps Cabernet Sauvignon,0
Jämtlands Baltic Imperial Stout,1
La Valentina Spelt Riserva,0
La Umbra Cabernet & Syrah Reserve,0
Luke Lambert Yarra Valley Syrah,0
Laudum Nature Monastrell Old Vines,0
La Valentina Montepulciano d´Abruzzo,0
Grythyttans Brygghus Bock,1
Monte Santoccio Ripasso,0
Coppersmith's Westerås Premium Lager,1
SnIPA American Pale Ale,1
Empirical Stout,1
Transatlantic Lager,1
Savannen,1
Surpéne,1
Monstrosity,1
Göteborgs Pilsner,1
Campeiro Pale Ale,1
Limhamns Lager,1
Palomino Session IPA,1
Pite Pale Ale,1
Bee Hoppy,1
Södra Jura Island Glory,1
Half IPA,1
Öregrund Ale,1
Brasstacks Galacksy,1
Böna och Be Bitter,1
Saison des Brasseurs,1
Brunnsvik Motala APA,1
Varamon Motala Pilsner,1
Öregrund Lager,1
Bikandi Ecologico Crianza,0
Organic Smash Orbaden Riviera Pilsner,1
Organic Smash Electric Boy,1
Ruppertsberger Imperial Pinot Noir,0
Chêne Bleu Abélard,0
Organic Smash Red October Red Lager,1
Vinofol Blauer Portugieser,0
Raja Double IPA Avery Brewing Co.,1
Vinofol Zweigelt,0
Wells Banana Bread Beer,1
Chang Beer,1
Vinofol Cabernet Sauvignon Barrique,0
Svaneke Baltic Liquorice Porter,1
Tommasi Ca' Florian Amarone Riserva,0
Corton Clos du Roi Domaine de la Pousse d'Or,0
Héloise Chêne Bleu,0
Valpolicella Superiore Terra del Cereolo,0
Santoccio Rosso,0
Clos des Forêts Saint Georges Domaine de l'Arlot,0
Primo Appuntamento,0
Chateauneuf-du-Pape Le Grand Roi,0
Regina Viarum Mencía,0
Hautes Côtes de Nuits Pre Royal Francois Martenot,0
Mixpack Lobkowicz,1
Mixpack Nymburk,1
Mixpack Cernovar,1
Tamaral,0
Château Chêne-Vieux Cuvée Première,0
Châteauneuf-du-Pape Cuvée de Quet Mas de Boislauzon,0
Ocean Eight Pinot Noir,0
Aylward by Ocean Eight Pinot Noir,0
Ornello di Frassinello,0
Fattoria ColSanto Montefalco Rosso,0
Tito Zuccardi,0
Shottesbrooke Bush Vine Grenache,0
Refosco di Faedis,0
Syrah Y,0
Brunello di Montalcino Cupano,0
Erdinger Weissbier Kristallklar,1
Cembali Nero d'Avola,0
Carduni Petit Verdot,0
Brunello di Montalcino Riserva Cupano,0
Franconia Ronc Dai Luchis,0
Camporsino Chianti,0
Le Corti Chianti Classico,0
Tommolo,0
Alto Cabernet Sauvignon Cabernet Franc Merlot Petit Verdot,0
Sangre de Toro Organic Selection,0
Chateaux Vadeaux,0
Sio Negre,0
Tingvalla Karlstad Ale,1
Tingvalla Snö,1
Groot Constantia Shiraz,0
Shymer Syrah Merlot,0
Barolo Terlo Luigi Einaudi,0
Barolo Terlo Vigna Costa Grimaldi Luigi Einaudi,0
Poderi Luigi Einaudi Dogliani,0
Barolo Cannubi Luigi Einaudi,0
Drus,0
Barbera d'Asti Lavvocata Coppo,0
Paracombe Cabernet Franc,0
Retour au Franc,0
Zenato Parziale Appassimento,0
Cockfighter´s Ghost Cabernet Sauvignon,0
Barolo Castiglione Vietti,0
Terlan Torilan,0
Barbera d'Alba Tre Vigne Vietti,0
Barbera d'Alba Scarrone Vigne Vietti,0
Zenato Amarone della Valpolicella Classico Riserva,0
Dr. von Bassermann-Jordan Cuvée Rotwein Merlot Cabernet Sauvignon,0
Fontalloro Felsina Spa,0
Zenato Bardolino,0
Zenato Cormì Corvina Merlot,0
Barolo Josetta Saffirio,0
Em´s Table Organic Shiraz,0
BrewDog Kingpin Lager,1
Halmstad Brygghus Prototype 001 Blood Orange,1
Roslagens Brygghus Session IPA,1
Borracho Craft Lager,1
Umeå Special Brew,1
Kaakao Kaakao,1
Loop Session Lager,1
Get Lucky,1
Eskilstuna Weissbier EKO,1
Kringeslätts Dunkla,1
Sherry Monster Stout,1
Varför är du så sur? Emmaboda Bryggeri AB,1
Roslagens Blonde,1
Södra little rocket man,1
Bockhammar Russian Imperial Stout,1
N´IPA,1
O/O Baltic Porter,1
O/O EKTA Pils,1
Masi Valpolicella Bonacosta,0
Monte Solaio Tino Rosso,0
Il Macchione Vino Nobile di Montepulciano,0
Barolo Salvano Riserva,0
San Lorenzo Rock Garden Zinfandel,0
Ramírez de la Piscina Crianza,0
Andrea Taurasi,0
O/O Narangi IPA,1
Omnipollo Amurga Black Butter Vanilla Volcano Salt Mocha Maple White Chocolate Ganache,1
Electric Nurse IPA #1,1
Brekeriet Pink Passion,1
Levide Pils,1
Coppersmiths Summer Pils,1
NKB Oak Island Viking Craft Lager,1
Barolo Cannubi,0
Brunello di Montalcino Riserva,0
Barbera d´Asti La Crena Vietti,0
Barbera d´Alba Vigna Scarrone,0
Barbera d´Asti Camp du Rouss Coppo,0
Bourgogne Pinot Fin Domaine Arnoux-Lachaux,0
Westmalle Tripel,1
Château Desmirail,0
Hacienda López de Haro Crianza,0
Dão Outeiro,0
Corniolo Livio Pavese,0
Melini Governo,0
Viviani Valpolicella Superiore Ripasso,0
Lindemans Shiraz Cabernet,0
Chambertin Clos de Bèze Grand Cru Domaine Faiveley,0
Fox Creek Shiraz,0
Brunello di Montalcino Pieve di Santa Restituta,0
Grande Alberone La Forza,0
Châteauneuf-du-Pape La Cour des Papes,0
Amarone della Valpolicella Classico Allegrini,0
Negroamaro,0
Brunello di Montalcino Celestino Pecci,0
Robert Mondavi Private Selection Meritage,0
Chateau Ste Michelle Cabernet Sauvignon,0
The Great Bonza Reserve Shiraz Cabernet,0
Bryggmästarens Bästa Mellanöl,1
Dos Equis XX Ambar,1
Ellie's Brown Ale,1
Kopar Villányi Cuvée,0
Nya Carnegiebryggeriet Hingstin Eko Stout,1
Karmeliten Weizen-Doppelbock,1
Nils Oscar Scotch Ale,1
Mikkeller Organic Raspberry Berliner Weisse,1
Holsten Edel,1
NKB Hokitika Hootch IPA,1
Chimay Grande Reserve Oak Cognac,1
Walnut Block Nutcracker Pinot Noir,0
Wernesgrüner Pils Legende,1
Barberad'Alba Gagliasso,0
Godelia Mencia,0
The Taste of Langhe,0
Bear Beer Extra Strong,1
Bear Beer Premium,1
Creative Wine,0
Velours,0
Brunello di Montalcino Col d'Orcia,0
Château Claud-Bellevue Cuvée la Folie d'Ana,0
Côte Rousse,0
Covered in puppies Omnipollo x Trillium,1
Omnipollo Brewdog I Wanna Be Your Dog,1
Gato Negro 9 lives Cabernet Sauvignon Reserve,0
Château Saint Pierre Domaines Martines,0
Cuvée vom Berg,0
Jorn Nou,0
Cascina Ballarin Cino Langhe Rosso,0
Gulden Draak Calvados Barrel Aged Brouverij Van Steenberge,1
Skuru Session IPA,1
L'Authentique Château Pineraie,0
Michele Satta Bolgheri Rosso,0
Ripresa Montepulciano d´Abruzzo,0
12 Volt,0
Valhal Single Hop Comet Pale Ale,1
NKB Tutti Frutti DIPA,1
Valpolicella Superiore Le Guaite di Noemi,0
Corton Grand Cru Les Grandes Lolières,0
Ladoix Capitain Gagnerot,0
Ladoix Premier Cru La Micaude Monopole Capitain Gagnerot,0
The Chocolate Block,0
Reynvaan In The Rocks,0
Arzuaga Reserva Ribera del Duero,0
Ahlafors Jubileums IPA,1
Baigorri Reserva,0
Dark Days Porter,1
Alamos Cabernet Cabernet,0
Red Sonja,1
Eskilstuna Session IPA,1
Auxey-Duresses Première Cru Les Duresses,0
Arzuaga Crianza Ecologico,0
Leone Rosso Orcia,0
Cenerentola Orcia,0
Arzuaga Crianza Ribera del Duero,0
Wapnö Tåga Pale Ale,1
Wapnö Otto Lager,1
Wapnö Winö Saison-Hallon,1
Masi Bell'Ovile,0
Donovan-Parke Pinot Noir,0
What if? Secret Stout,1
Sogno di Volpe Rosso,0
Aloxe-Corton Premier Cru Les Moutottes,0
Monte Solaio Sacrestano,0
House Of Cards,0
Barolo Ca'Barun,0
Langhe Freisa Ca'Barun,0
Hjemstavn Danish Ale,1
Numb by Plum ale Belgian strong dark ale with plums,1
Ljusdaling Pale Ale,1
Ljusnan Lager,1
Rådanäs Black IPA,1
Stillwater Rockstar Farmer Farmhouse Session India Pale Ale,1
Cresasso Zenato Corvina Veronese,0
Stillwater Fear of Ghosts Smoked Sour Farmhouse Wheat Ale,1
Kozlovic Teran,0
Munkebo Ragnarok Brettanomyces Porter,1
Munkebo Gleipner Black IPA,1
Archery Summit Premier Cuvée,0
Mjörns Guld,1
Château Claud Bellevue Cuvée La Folie d'Ana,0
Sense Cap,0
7 Deadly Zins,0
Canepa Famiglia Reserva Cabernet Sauvignon,0
Chill Out Dark & Elegant,0
Barbera d'Asti La Tribuleira,0
La Planta,0
Mas Sinén Negre,0
Sol,1
Badiolo Chianti,0
Badiolo Riserva Chianti,0
Arzuaga Pago Florentino,0
Fraser Gallop Cabernet Merlot,0
Shepherd Spitfire Gold,1
Poggio ai Mandorli Chianti Classico Gran Selezione,0
Pietro Di Campo Barbera Silenzio,0
Valpolicella Classico Monte del Frà,0
Monte del Frà Valpolicella Ripasso Classico Superiore,0
Amarone Della Valpolicella Classico Monte del Frà,0
Casisano Duo Selection,0
Bière Nouvelle,1
Dugges Plum Spices,1
Les Fevettes Château du Hureau,0
Recioto Della Valpolicella Classico Monte del Frà,0
Marsannay Les Longeroies Domaine Jean Fournier,0
Omen Zinfandel,0
Château Tayet Bordeaux Supérieur,0
Lulu Pinot Noir,0
Vera Barbera,0
Wine Crush Old Vine Reserve,0
Notte di Galileo Riserva,0
Rodenbach Caractére Rouge,1
Coconut Porter,1
Uncle Jacob's Avery,1
London Brick Red Rye Ale,1
Petit Clos Pinot Noir,0
Chianti La Querce Seconda Niccolò Bernabei,0
Charmes-Chambertin Grand Cru Lucien Le Moine,0
Amarone della Valpolicella Antica Vigna,0
Clos de la Roche Grand Cru Lucien Le Moine,0
Piemonte Barbera Appassimento,0
Mikkeller American Dream,1
Jämtlands Julöl,1
Jordan Cobblers Hill,0
Mysti Syrah,0
Nisse Julöl,1
Monte Cheval Vranac,0
Fuller's Montana Red Rye Red,1
Thummerer Egri Bikavér Classicus,0
Passi Roma,0
Musigny Vieilles Vignes Grand Cru Domaine Comtes Georges De Vogüé,0
Bacio Piemonte Rosso,0
Ymer Shiraz,0
Quercia al Poggio,0
Croix Canon Chateau Canon,0
Casa Belfi Rosso delle Venezie,0
Casa Emma Gran Selezione,0
La Fontanina Amarone della Valpolicella,0
Juan Gil Silver Label,0
Côtes du Rhône Vielles Vignes Domaine Font de Courtedune,0
Masciarelli Montepulciano d'Abruzzo,0
Barbera d'Alba Tres Cascina Alberta,0
Amager Trillium SigteBroad IPA,1
Odd Island Rye Rye,1
Grebbestad Lunator,1
Château Batailley,0
Bennati Valpolicella Ripasso Superiore,0
Antiyal,0
Amarone della Valpolicella Bennati,0
Weihenstephaner Hefe Weissbier,1
Adelsheim Willamette Vineyard Pinot Noir,0
Le Bertarole Valpolicella Classico,0
Tricanus Non So,0
Turley Pesenti Vineyard Zinfandel,0
New Belgium Voodoo Ranger India Pale Ale,1
Buena Pinta,0
Barbaresco Giacone Cascina Alberta,0
Collepiano Sagrantino di Montefalco,0
Zensa Nero di Troia Organico,0
Koroné Poderi Marini,0
Sondraia,0
Orbelus Prima,0
Merul Mavrud Reserve,0
Eolis Merlot Cabernet Sauvignon Cabernet Franc,0
Le Pressoir,0
Jacob's Creek Double Barrel Shiraz,0
Stubble Stout Imperial Stout,1
Bergslagens Portrait Mosaic Ale,1
Omnipollo Fatamorgana,1
Emelisse Imperial Russian Stout,1
Torshälla Dubbelbock,1
Fjäderholmarnas Östersjö Porter,1
Trapan Nigra Virgo Revolution,0
Ekenäs Motala Brown Ale,1
Baltzar Motala Irish Ale,1
Borenshult Motala IPA,1
Möllys Mosaic Pale Ale,1
Barbera d'Alba Busije,0
Kees Mosaïc Hop Explosion,1
Emelisse DIPA,1
Barbera Appassimento,0
Stillwater Tuppence Old World Brett Fermented Porter,1
Tola Syrah,0
Tola Nero d'Avola,0
Beaujolais-Villages Vieilles Vignes Lapalu,0
Black Rye IPA,1
Vranec Special Selection,0
Bestorp Brown Ale,1
Påverås A Pale Ale,1
Petit Paul Sapin Merlot/Cabernet Sauvignon ECO,0
Nils Oscar Celebration Barley Wine,1
South Plains Golden Pilsner,1
Brunello di Montalcino Le Macioche,0
Göteborgs go APA,1
Popular Demand IPA,1
Mayacamas Cabernet Sauvignon,0
Canaster Winterscotch Brouwerij De Glazen Toren,1
Valpolicella Classico Superiore Scriani,0
Stillwater Gose Gone Wild,1
Winter Mess 2016 Brasserie de la Senne,1
Fluus,0
Masi Toar,0
Hartford Court Russian River Pinot Noir,0
Patchwork Marche Organic,0
Avalon Napa Valley Cabernet Sauvignon,0
Timaeus,0
Spigallo,0
BrewDog Elvis Juice Grapefruit India Pale Ale,1
Efferus,0
Archaeus,0
Stone India Pale Ale,1
Stone Go To India Pale Ale,1
Stone Ruination Double India Pale Ale,1
Amstel,1
Valpolicella Ripasso ai Colli Vivaldi,0
Amarone Classico,0
Sulky Rouge,0
Bourgogne Pinot Noir Les Ursulines,0
Borgogno Langhe Rosso Pinin,0
Barbaresco Asili Ca Del Baio,0
Langhe Nebbiolo Ca' Del Baio,0
Capitel de'Roari Amarone,0
Barbera d'Alba Azienda Agricola Falletto,0
Dolcetto d'Alba Azienda Agricola Falletto,0
Barbera d'Alba Bruno Giacosa,0
Dolcetto d'Alba Bruno Giacosa,0
Saison-Brett Smokestack Series,1
Arrogant Bastard Ale,1
Le Tende Corvina Veronese,0
Chambertin Clos de Bèze Grand Cru Domaine Bruno Clair,0
Gevrey-Chambertin Premier Cru Clos Saint-Jacques Domaine Bruno Clair,0
Le Tende Bardolino Classico,0
Amarone Classico Riserva Corteforte,0
Rubro Rosso Veronese Corteforte,0
Valpolicella Ripasso Classico Superiore Agricola Cottini,0
Recioto della Valpolicella Superiore Agricola Cottini,0
Vanitá Nero d'Avola Organic,0
Valpolicella Classico Superiore Agricola Cottini,0
Valpolicella Classico Agricola Cottini,0
Toga Tinto Fino,0
Venta el Loco Tinta Fino,0
Los Duelistas Tempranillo,0
Bardolino Cà de Rocchi,0
Jädraöl Bocken Brinner,1
Leufsta Stout,1
Amarone della Valpolicella Classico Agricola Cottini,0
Portal del Alto Barrel Selection 800 Metros,0
i Castagni Bolgheri Superiore,0
Alessandro Rivetto Langhe Rosso,0
Piastraia Bolgheri Superiore,0
Södra Hast Du Lederhosen,1
Portal del Alto Reserva Cabernet Carmenere,0
Innis & Gunn Session IPA,1
Langhe Alessandro Rivetto,0
Barolo Alessandro Rivetto,0
Charlis Snöfall,1
Göteborgs Winter Ale,1
Barbera d'Alba Alessandro Rivetto,0
Södra Deer Santa,1
Forward Kidd,0
Midalidare Mogilovolåda Röd,0
Buxton Winter Stout,1
Kees Pale Ale Citra,1
Stone Xocoveza For the Holidays & New Year,1
Portal del Alto Reserva Merlot Cabernet,0
Kees Export Porter 1750,1
Spioenkop Pinot Noir,0
Fuller's Old Winter Ale,1
Cabin Fever,1
The Brew Master Nederburg,0
Fair Bear Comes Christmas,1
Rogue Dead Guy Ale,1
Radio Boca Garnacha,0
Zone Zero Imperial IPA,1
Coppersmith's Westerås Golden Ale,1
Rådanäs California Common,1
Rouge Vignerons Castelmaure,0
Optimus In love Hallon Stout,1
Rådanäs Lageröl,1
Alnöl Nacka IPA,1
Hobo Chic DIPA,1
Viñas del Vero Ecologico Merlot Cabernet Sauvignon,0
Alnöl Spikarna Lager,1
Carlstad American Pale Ale,1
Carlstad Nr 1,1
En Öl Marbäcks Öl,1
Miss Behave IPA,1
Klackabacken What The Duck Imperial Porter,1
That India Pale Ale All In Brewing,1
Torres Gran Coronas Cabernet Sauvignon Reserva,0
Sailor IPA Lycke Bryggeri,1
Negru de Purcari,0
Valpolicella Classico Begali,0
Amarone della Valpolicella Classico Begali,0
Valpolicella Ripasso Classico Superiore Begali Vigneto la Cengia,0
StillWater Artisanal Cellardoor American Farmhouse Ale,1
Remirez de Ganuza Trasnocho,0
Littorai Les Larmes,0
Montelciego Crianza,0
Tom Legend Signature Organic,0
Penfolds Bin 707 Cabernet Sauvignon,0
Côtes-du-Rhône Villages Cuvée Du Vatican,0
